Date,Client2Oar,Oar2Client,Client2OarDrops,Oar2ClientDrops,Subscription,Burst
Sat Jul 15 01:00:00 2023,288539552,556448296,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 01:05:00 2023,147646056,477505336,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 01:10:00 2023,156025008,427207488,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 01:15:00 2023,139964328,462228672,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 01:20:00 2023,114186512,481556616,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 01:25:00 2023,120947264,450606160,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 01:30:00 2023,148782864,426409864,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 01:35:00 2023,142797872,468664808,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 01:40:00 2023,175947792,491152296,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 01:45:00 2023,171335520,449910336,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 01:50:00 2023,161673056,442549456,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 01:55:00 2023,154856552,470761136,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 02:00:00 2023,129651648,465674352,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 02:05:00 2023,129893272,504026048,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 02:10:00 2023,119987808,430113688,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 02:15:00 2023,84980776,424118400,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 02:20:00 2023,101850368,402325376,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 02:25:00 2023,79649600,393471624,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 02:30:00 2023,123349448,347866824,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 02:35:00 2023,115415040,337659960,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 02:40:00 2023,115222560,347969568,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 02:45:00 2023,101703328,363362848,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 02:50:00 2023,96853528,355100864,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 02:55:00 2023,79548760,364913120,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 03:00:00 2023,96178304,347804160,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 03:05:00 2023,91747280,386536208,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 03:10:00 2023,88520576,318526272,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 03:15:00 2023,95525904,298329960,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 03:20:00 2023,90823712,364636640,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 03:25:00 2023,88663496,455552472,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 03:30:00 2023,86793912,340892544,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 03:35:00 2023,138470528,321178312,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 03:40:00 2023,72233960,295734888,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 03:45:00 2023,67348640,409366352,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 03:50:00 2023,59059944,576357960,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 03:55:00 2023,60565688,308687048,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 04:00:00 2023,67433304,303132592,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 04:05:00 2023,64148392,302916912,20100000000,20100000000,20000000000,20100000000
