Date,Client2Oar,Oar2Client,Client2OarDrops,Oar2ClientDrops,Subscription,Burst
Sun Jul 16 01:25:00 2023,549720400,1525064,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 01:30:00 2023,4936528,1853528,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 01:35:00 2023,76920640,23360,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 01:40:00 2023,486213232,515352,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 01:45:00 2023,594804008,1099008,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 01:50:00 2023,4157936,485616,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 01:55:00 2023,48061584,1436704,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 02:00:00 2023,74648640,1062968,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 02:05:00 2023,2147816,1446640,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 02:10:00 2023,2722224,1001576,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 02:15:00 2023,2518232,499904,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 02:20:00 2023,7823808,1241928,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 02:25:00 2023,3918728,2298640,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 02:30:00 2023,301173720,712024,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 02:35:00 2023,266675216,942632,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 02:40:00 2023,1410477352,1350888,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 02:45:00 2023,210242520,499520,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 02:50:00 2023,1042397024,967000,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 02:55:00 2023,1446543960,1927960,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 03:00:00 2023,1226079544,1093384,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 03:05:00 2023,1366154592,3496688,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 03:10:00 2023,90026904,5591144,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 03:15:00 2023,31816792,3352592,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 03:20:00 2023,6983440,1238384,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 03:25:00 2023,23549792,638656,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 03:30:00 2023,6450400,788648,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 03:35:00 2023,6294768,491680,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 03:40:00 2023,4872280,2011224,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 03:45:00 2023,229858456,2018944,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 03:50:00 2023,478951208,595040,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 03:55:00 2023,35697984,3176208,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 04:00:00 2023,4269984,1394464,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 04:05:00 2023,2201080,1027504,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 04:10:00 2023,3281264,600512,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 04:15:00 2023,48964600,1098888,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 04:20:00 2023,2594824,1669200,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 04:25:00 2023,2325312,1622368,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 04:30:00 2023,2130840,1475400,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 04:35:00 2023,2288472,2437240,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 04:40:00 2023,3677912,504160,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 04:45:00 2023,3360328,561304,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 04:50:00 2023,3753456,1170832,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 04:55:00 2023,1659928,1136224,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 05:00:00 2023,2061040,1699448,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 05:05:00 2023,1490168,1684440,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 05:10:00 2023,31817144,3136000,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 05:15:00 2023,35251944,2611664,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 05:20:00 2023,2401088,4283032,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 05:25:00 2023,2025312,10410456,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 05:30:00 2023,2739520,4999832,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 05:35:00 2023,3475792,5922616,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 05:40:00 2023,1968048,4324768,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 05:45:00 2023,3186040,3279432,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 05:50:00 2023,2639736,960080,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 05:55:00 2023,1409960,1219416,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 06:00:00 2023,2246544,2104048,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 06:05:00 2023,7629056,1753336,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 06:10:00 2023,2056840,1962072,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 06:15:00 2023,5304376,1619176,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 06:20:00 2023,2327520,1720864,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 06:25:00 2023,6797488,1625496,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 06:30:00 2023,5474784,1544976,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 06:35:00 2023,15350208,2996832,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 06:40:00 2023,4863216,3815328,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 06:45:00 2023,9276376,1444432,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 06:50:00 2023,10616656,1030840,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 06:55:00 2023,1709608,1009768,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 07:00:00 2023,5314192,2682800,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 07:05:00 2023,15379312,1506168,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 07:10:00 2023,4784800,2050424,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 07:15:00 2023,34832304,1671336,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 07:20:00 2023,65828248,1006184,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 07:25:00 2023,32976208,862648,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 07:30:00 2023,120991808,576016,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 07:35:00 2023,94255064,1752360,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 07:40:00 2023,6658240,780312,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 07:45:00 2023,7814392,891280,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 07:50:00 2023,358796472,287200,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 07:55:00 2023,1792856,578576,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 08:00:00 2023,3739216,517424,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 08:05:00 2023,2703384,1246328,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 08:10:00 2023,5217336,601800,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 08:15:00 2023,157041784,541192,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 08:20:00 2023,141512032,44976,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 08:25:00 2023,152131568,373792,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 08:30:00 2023,205386808,656224,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 08:35:00 2023,215977920,363752,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 08:40:00 2023,221986880,56016,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 08:45:00 2023,257225816,336016,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 08:50:00 2023,215311752,31248,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 08:55:00 2023,168382160,518584,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 09:00:00 2023,113313576,5695200,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 09:05:00 2023,113907064,2209704,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 09:10:00 2023,83739728,6022464,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 09:15:00 2023,321025872,1920304,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 09:20:00 2023,338379160,1715464,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 09:25:00 2023,23473760,6576176,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 09:30:00 2023,149920784,1700112,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 09:35:00 2023,90728632,967872,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 09:40:00 2023,3801640,2036744,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 09:45:00 2023,61351320,2717608,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 09:50:00 2023,3510904,3020024,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 09:55:00 2023,25683744,814792,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 10:00:00 2023,3769280,141896,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 10:05:00 2023,2084672,218944,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 10:10:00 2023,3122368,3215976,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 10:15:00 2023,2663320,5006680,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 10:20:00 2023,3538656,5957504,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 10:25:00 2023,2875848,2675560,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 10:30:00 2023,5178744,2589408,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 10:35:00 2023,3500464,7690688,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 10:40:00 2023,4179048,1435360,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 10:45:00 2023,3049752,1041144,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 10:50:00 2023,4928648,209744,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 10:55:00 2023,2901128,50336,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 11:00:00 2023,3928304,127520,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 11:05:00 2023,2314152,3865328,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 11:10:00 2023,3439816,4631128,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 11:15:00 2023,2892752,306328,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 11:20:00 2023,4050128,201208,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 11:25:00 2023,3472672,3961656,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 11:30:00 2023,4731256,2906440,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 11:35:00 2023,5722968,170416,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 11:40:00 2023,3735360,94560,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 11:45:00 2023,4222272,695632,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 11:50:00 2023,5508160,1454624,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 11:55:00 2023,3831872,18531128,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 12:00:00 2023,4908896,2797864,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 12:05:00 2023,11616456,2220800,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 12:10:00 2023,5093000,12352944,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 12:15:00 2023,5216784,9712432,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 12:20:00 2023,4474896,5376808,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 12:25:00 2023,3926368,2983896,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 12:30:00 2023,3680136,4813432,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 12:35:00 2023,3852160,2081864,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 12:40:00 2023,4330504,2609656,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 12:45:00 2023,3216896,4932584,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 12:50:00 2023,3667384,2076832,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 12:55:00 2023,3320744,155312,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 13:00:00 2023,4024288,380880,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 13:05:00 2023,3284896,3357352,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 13:10:00 2023,3526488,5676224,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 13:15:00 2023,3947576,117464,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 13:20:00 2023,6048384,459048,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 13:25:00 2023,4517328,113584,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 13:30:00 2023,4412448,5143616,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 13:35:00 2023,8879528,2397520,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 13:40:00 2023,4633296,3266120,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 13:45:00 2023,3429256,2381752,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 13:50:00 2023,9750856,2285216,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 13:55:00 2023,11521976,7066928,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 14:00:00 2023,18883888,11751688,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 14:05:00 2023,16761072,8877920,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 14:10:00 2023,4328056,1947880,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 14:15:00 2023,3991536,339200,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 14:20:00 2023,7832768,120624,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 14:25:00 2023,5588176,76728,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 14:30:00 2023,4332528,768496,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 14:35:00 2023,4179048,1256448,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 14:40:00 2023,4002856,543824,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 14:45:00 2023,4538400,155360,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 14:50:00 2023,3860104,185152,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 14:55:00 2023,4644280,506088,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 15:00:00 2023,3805624,76616,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 15:05:00 2023,3047552,254744,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 15:10:00 2023,3215112,2287112,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 15:15:00 2023,3489008,7285488,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 15:20:00 2023,4172336,2531400,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 15:25:00 2023,3981032,109040,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 15:30:00 2023,4200928,1521144,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 15:35:00 2023,3150832,2053464,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 15:40:00 2023,4484152,138376,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 15:45:00 2023,4342992,127200,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 15:50:00 2023,3799896,76584,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 15:55:00 2023,3446088,344504,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 16:00:00 2023,4279000,1148320,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 16:05:00 2023,3463904,2732160,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 16:10:00 2023,4010968,4090352,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 16:15:00 2023,5826152,1031784,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 16:20:00 2023,4569192,74640,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 16:25:00 2023,3941336,335320,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 16:30:00 2023,3714464,162896,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 16:35:00 2023,4982776,315400,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 16:40:00 2023,18678512,416064,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 16:45:00 2023,9097584,3326928,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 16:50:00 2023,4290696,42448,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 16:55:00 2023,3249784,99712,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 17:00:00 2023,3499248,76008,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 17:05:00 2023,3545528,796072,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 17:10:00 2023,3861656,1308512,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 17:15:00 2023,7766616,119304,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 17:20:00 2023,3341760,29400,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 17:25:00 2023,3325928,203608,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 17:30:00 2023,3475392,143184,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 17:35:00 2023,5076584,430280,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 17:40:00 2023,3192896,4060392,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 17:45:00 2023,4582944,991544,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 17:50:00 2023,4045144,1813768,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 17:55:00 2023,2769816,1192808,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 18:00:00 2023,3200192,176608,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 18:05:00 2023,2837336,808304,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 18:10:00 2023,6897600,2471128,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 18:15:00 2023,3289752,371584,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 18:20:00 2023,4007392,3028536,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 18:25:00 2023,3140336,257744,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 18:30:00 2023,3260744,70968,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 18:35:00 2023,4784256,214976,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 18:40:00 2023,19293248,3164032,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 18:45:00 2023,13771536,1405880,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 18:50:00 2023,14613848,1190936,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 18:55:00 2023,7975160,918832,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 19:00:00 2023,4425368,3068232,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 19:05:00 2023,3131384,9821456,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 19:10:00 2023,3983400,1455248,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 19:15:00 2023,12127160,164608,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 19:20:00 2023,5021272,2821704,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 19:25:00 2023,27834800,1607112,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 19:30:00 2023,3325816,1898352,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 19:35:00 2023,5284864,685976,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 19:40:00 2023,9795952,205304,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 19:45:00 2023,18078568,5320096,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 19:50:00 2023,3768408,11387168,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 19:55:00 2023,3002888,25720712,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 20:00:00 2023,4811584,28307208,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 20:05:00 2023,3118624,26700664,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 20:10:00 2023,210497952,19363584,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 20:15:00 2023,211715584,12299808,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 20:20:00 2023,158140744,4527912,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 20:25:00 2023,36391512,3697432,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 20:30:00 2023,52328320,6921944,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 20:35:00 2023,9284144,6937496,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 20:40:00 2023,51334128,6169296,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 20:45:00 2023,89180288,257832,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 20:50:00 2023,4907696,323328,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 20:55:00 2023,6974816,69888,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 21:00:00 2023,5706696,4954432,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 21:05:00 2023,24743656,9605000,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 21:10:00 2023,4735080,6355272,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 21:15:00 2023,57588992,3231120,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 21:20:00 2023,15966296,3832696,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 21:25:00 2023,6992600,3413776,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 21:30:00 2023,531517136,3512048,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 21:35:00 2023,8410752,8641680,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 21:40:00 2023,4406144,3583368,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 21:45:00 2023,7277344,3226544,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 21:50:00 2023,4844976,3100416,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 21:55:00 2023,4852088,9195736,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 22:00:00 2023,6222296,10016160,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 22:05:00 2023,5462536,11848776,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 22:10:00 2023,5136624,12142536,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 22:15:00 2023,47953392,8855376,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 22:20:00 2023,5206768,9541480,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 22:25:00 2023,29577448,9285328,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 22:30:00 2023,36432608,10555760,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 22:35:00 2023,8441920,9076400,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 22:40:00 2023,47945112,6951504,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 22:45:00 2023,20831936,6818232,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 22:50:00 2023,23909592,4216960,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 22:55:00 2023,7198872,4994960,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 23:00:00 2023,25770608,5481896,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 23:05:00 2023,49392112,7759656,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 23:10:00 2023,154050168,11974512,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 23:15:00 2023,143861840,19155216,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 23:20:00 2023,3951456,6951408,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 23:25:00 2023,4205944,776664,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 23:30:00 2023,28810656,3027016,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 23:35:00 2023,25264056,1822360,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 23:40:00 2023,3421336,3026224,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 23:45:00 2023,924425640,5133480,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 23:50:00 2023,29055416,6439984,15075000000,15075000000,15000000000,15075000000
Sun Jul 16 23:55:00 2023,13611784,3035272,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 00:00:00 2023,14784336,2221104,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 00:05:00 2023,26932680,2233160,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 00:10:00 2023,208806456,7490208,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 00:15:00 2023,6670128,3115992,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 00:20:00 2023,5625768,9458304,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 00:25:00 2023,8975112,9454864,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 00:30:00 2023,6743384,14388072,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 00:35:00 2023,3299056,3639680,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 00:40:00 2023,5163856,1798952,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 00:45:00 2023,1241246952,3538432,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 00:50:00 2023,720266272,3962560,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 00:55:00 2023,3277864,6148168,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 01:00:00 2023,10587016,2528360,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 01:05:00 2023,13314656,3997080,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 01:10:00 2023,57034400,4010040,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 01:15:00 2023,6611152,98720,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 01:20:00 2023,57320864,2640216,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 01:25:00 2023,563014024,1325656,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 01:30:00 2023,375965408,7440784,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 01:35:00 2023,3780704,1258600,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 01:40:00 2023,73958840,1371816,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 01:45:00 2023,182567896,1663760,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 01:50:00 2023,388465840,2166376,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 01:55:00 2023,4626744,1874488,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 02:00:00 2023,71672760,1756632,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 02:05:00 2023,2978256,2451184,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 02:10:00 2023,3723928,2843016,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 02:15:00 2023,3241928,1034152,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 02:20:00 2023,9150872,1066352,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 02:25:00 2023,8117232,1191352,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 02:30:00 2023,298256520,984664,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 02:35:00 2023,741598104,535336,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 02:40:00 2023,797451376,543160,15075000000,15075000000,15000000000,15075000000
Mon Jul 17 02:45:00 2023,681876912,1440224,15075000000,15075000000,15000000000,15075000000
